6.652304e-02	2.315491e-04	7.723866e-01	1.596555e-01
6.668976e-02	2.341720e-04	7.723866e-01	1.600556e-01
6.685648e-02	2.368180e-04	7.723867e-01	1.604557e-01
6.702321e-02	2.394871e-04	7.723867e-01	1.608559e-01
6.718993e-02	2.421796e-04	7.723868e-01	1.612560e-01
6.735665e-02	2.448956e-04	7.723868e-01	1.616561e-01
6.752337e-02	2.476352e-04	7.723869e-01	1.620563e-01
6.769009e-02	2.503986e-04	7.723869e-01	1.624564e-01
6.785682e-02	2.531859e-04	7.723870e-01	1.628565e-01
6.802354e-02	2.559973e-04	7.723870e-01	1.632567e-01
6.819026e-02	2.588329e-04	7.723871e-01	1.636568e-01
6.835698e-02	2.616929e-04	7.723871e-01	1.640570e-01
6.852370e-02	2.645774e-04	7.723872e-01	1.644571e-01
6.869043e-02	2.674866e-04	7.723872e-01	1.648572e-01
6.885715e-02	2.704206e-04	7.723873e-01	1.652574e-01
6.902387e-02	2.733795e-04	7.723873e-01	1.656575e-01
6.919059e-02	2.763636e-04	7.723874e-01	1.660576e-01
6.935731e-02	2.793729e-04	7.723875e-01	1.664578e-01
6.952404e-02	2.824077e-04	7.723875e-01	1.668579e-01
6.969076e-02	2.854681e-04	7.723876e-01	1.672580e-01
6.985748e-02	2.885542e-04	7.723876e-01	1.676582e-01
7.002420e-02	2.916661e-04	7.723877e-01	1.680583e-01
7.019092e-02	2.948042e-04	7.723878e-01	1.684585e-01
7.035764e-02	2.979684e-04	7.723878e-01	1.688586e-01
7.052437e-02	3.011589e-04	7.723879e-01	1.692587e-01
7.069109e-02	3.043760e-04	7.723880e-01	1.696589e-01
7.085781e-02	3.076198e-04	7.723880e-01	1.700590e-01
7.102453e-02	3.108903e-04	7.723881e-01	1.704591e-01
7.119125e-02	3.141879e-04	7.723882e-01	1.708593e-01
7.135798e-02	3.175126e-04	7.723882e-01	1.712594e-01
7.152470e-02	3.208645e-04	7.723883e-01	1.716596e-01
7.169142e-02	3.242440e-04	7.723884e-01	1.720597e-01
7.185814e-02	3.276511e-04	7.723884e-01	1.724598e-01
7.202486e-02	3.310859e-04	7.723885e-01	1.728600e-01
7.219159e-02	3.345487e-04	7.723886e-01	1.732601e-01
7.235831e-02	3.380396e-04	7.723887e-01	1.736602e-01
7.252503e-02	3.415588e-04	7.723887e-01	1.740604e-01
7.269175e-02	3.451063e-04	7.723888e-01	1.744605e-01
